# CentOS Stream RPM Package Patch Files Analysis
# Analysis Date: 2025-08-05 15:04:37
# Total Packages Analyzed: 4446
# Packages with Patch Files: 1113
# Percentage: 25.0%
#
package_name,project_id,web_url,patch_count
kasumi,24513645,https://gitlab.com/redhat/centos-stream/rpms/kasumi,5
ibus-anthy,24513643,https://gitlab.com/redhat/centos-stream/rpms/ibus-anthy,2
compat-libgfortran-48,24513639,https://gitlab.com/redhat/centos-stream/rpms/compat-libgfortran-48,98
anthy-unicode,24513636,https://gitlab.com/redhat/centos-stream/rpms/anthy-unicode,1
rteval,23787914,https://gitlab.com/redhat/centos-stream/rpms/rteval,5
qemu-kvm,23787905,https://gitlab.com/redhat/centos-stream/rpms/qemu-kvm,93
mvapich2,23787903,https://gitlab.com/redhat/centos-stream/rpms/mvapich2,1
mpitests,23787902,https://gitlab.com/redhat/centos-stream/rpms/mpitests,1
libguestfs-winsupport,23787898,https://gitlab.com/redhat/centos-stream/rpms/libguestfs-winsupport,2
kpatch,23787897,https://gitlab.com/redhat/centos-stream/rpms/kpatch,3
swtpm,23785205,https://gitlab.com/redhat/centos-stream/rpms/swtpm,2
rubygem-mysql2,23785010,https://gitlab.com/redhat/centos-stream/rpms/rubygem-mysql2,2
man-pages,23784329,https://gitlab.com/redhat/centos-stream/rpms/man-pages,7
libtpms,23784308,https://gitlab.com/redhat/centos-stream/rpms/libtpms,2
zziplib,23695801,https://gitlab.com/redhat/centos-stream/rpms/zziplib,1
zstd,23695786,https://gitlab.com/redhat/centos-stream/rpms/zstd,2
zsh,23695776,https://gitlab.com/redhat/centos-stream/rpms/zsh,8
zip,23695758,https://gitlab.com/redhat/centos-stream/rpms/zip,11
yelp-tools,23695700,https://gitlab.com/redhat/centos-stream/rpms/yelp-tools,1
xz-java,23695680,https://gitlab.com/redhat/centos-stream/rpms/xz-java,1
xz,23695676,https://gitlab.com/redhat/centos-stream/rpms/xz,1
xterm,23695662,https://gitlab.com/redhat/centos-stream/rpms/xterm,4
xorg-x11-server,23695586,https://gitlab.com/redhat/centos-stream/rpms/xorg-x11-server,31
xorg-x11-fonts,23695565,https://gitlab.com/redhat/centos-stream/rpms/xorg-x11-fonts,1
xmltoman,23695451,https://gitlab.com/redhat/centos-stream/rpms/xmltoman,1
xmlto,23695449,https://gitlab.com/redhat/centos-stream/rpms/xmlto,2
xmlsec1,23695434,https://gitlab.com/redhat/centos-stream/rpms/xmlsec1,1
xml-commons-resolver,23695409,https://gitlab.com/redhat/centos-stream/rpms/xml-commons-resolver,2
xkeyboard-config,23695401,https://gitlab.com/redhat/centos-stream/rpms/xkeyboard-config,2
xhtml1-dtds,23695377,https://gitlab.com/redhat/centos-stream/rpms/xhtml1-dtds,2
xfsprogs,23695373,https://gitlab.com/redhat/centos-stream/rpms/xfsprogs,3
xerces-j2,23695356,https://gitlab.com/redhat/centos-stream/rpms/xerces-j2,3
xdg-user-dirs-gtk,23695333,https://gitlab.com/redhat/centos-stream/rpms/xdg-user-dirs-gtk,1
xdg-user-dirs,23695323,https://gitlab.com/redhat/centos-stream/rpms/xdg-user-dirs,2
xdg-desktop-portal,23695308,https://gitlab.com/redhat/centos-stream/rpms/xdg-desktop-portal,1
Xaw3d,23695243,https://gitlab.com/redhat/centos-stream/rpms/Xaw3d,6
xalan-j2,23695233,https://gitlab.com/redhat/centos-stream/rpms/xalan-j2,1
wsmancli,23695217,https://gitlab.com/redhat/centos-stream/rpms/wsmancli,1
wpa_supplicant,23695195,https://gitlab.com/redhat/centos-stream/rpms/wpa_supplicant,8
words,23695188,https://gitlab.com/redhat/centos-stream/rpms/words,2
woff2,23695170,https://gitlab.com/redhat/centos-stream/rpms/woff2,1
wireshark,23695167,https://gitlab.com/redhat/centos-stream/rpms/wireshark,8
which,23695158,https://gitlab.com/redhat/centos-stream/rpms/which,2
wget,23695145,https://gitlab.com/redhat/centos-stream/rpms/wget,4
webrtc-audio-processing,23695137,https://gitlab.com/redhat/centos-stream/rpms/webrtc-audio-processing,3
watchdog,23695085,https://gitlab.com/redhat/centos-stream/rpms/watchdog,3
WALinuxAgent,23695074,https://gitlab.com/redhat/centos-stream/rpms/WALinuxAgent,4
vulkan-validation-layers,23695054,https://gitlab.com/redhat/centos-stream/rpms/vulkan-validation-layers,1
vulkan-loader,23695044,https://gitlab.com/redhat/centos-stream/rpms/vulkan-loader,1
vsftpd,23695019,https://gitlab.com/redhat/centos-stream/rpms/vsftpd,67
volume_key,23695005,https://gitlab.com/redhat/centos-stream/rpms/volume_key,4
virt-what,23694975,https://gitlab.com/redhat/centos-stream/rpms/virt-what,2
virt-v2v,23694968,https://gitlab.com/redhat/centos-stream/rpms/virt-v2v,24
virt-top,23694959,https://gitlab.com/redhat/centos-stream/rpms/virt-top,5
virt-manager,23694951,https://gitlab.com/redhat/centos-stream/rpms/virt-manager,2
vim,23694939,https://gitlab.com/redhat/centos-stream/rpms/vim,11
vhostmd,23694936,https://gitlab.com/redhat/centos-stream/rpms/vhostmd,20
velocity,23694922,https://gitlab.com/redhat/centos-stream/rpms/velocity,1
varnish-modules,23694913,https://gitlab.com/redhat/centos-stream/rpms/varnish-modules,5
varnish,23694904,https://gitlab.com/redhat/centos-stream/rpms/varnish,22
valgrind,23694897,https://gitlab.com/redhat/centos-stream/rpms/valgrind,4
uuid,23694877,https://gitlab.com/redhat/centos-stream/rpms/uuid,9
util-linux,23694870,https://gitlab.com/redhat/centos-stream/rpms/util-linux,12
userspace-rcu,23694839,https://gitlab.com/redhat/centos-stream/rpms/userspace-rcu,1
usermode,23694833,https://gitlab.com/redhat/centos-stream/rpms/usermode,2
usbguard,23694794,https://gitlab.com/redhat/centos-stream/rpms/usbguard,3
urw-base35-fonts,23694787,https://gitlab.com/redhat/centos-stream/rpms/urw-base35-fonts,7
urlview,23694780,https://gitlab.com/redhat/centos-stream/rpms/urlview,1
unzip,23694757,https://gitlab.com/redhat/centos-stream/rpms/unzip,39
unixODBC,23694751,https://gitlab.com/redhat/centos-stream/rpms/unixODBC,3
univocity-parsers,23694747,https://gitlab.com/redhat/centos-stream/rpms/univocity-parsers,1
units,23694731,https://gitlab.com/redhat/centos-stream/rpms/units,2
unbound,23694710,https://gitlab.com/redhat/centos-stream/rpms/unbound,9
udisks2,23694690,https://gitlab.com/redhat/centos-stream/rpms/udisks2,2
udica,23694680,https://gitlab.com/redhat/centos-stream/rpms/udica,4
tzdata,23694651,https://gitlab.com/redhat/centos-stream/rpms/tzdata,18
tuned,23694638,https://gitlab.com/redhat/centos-stream/rpms/tuned,1
tuna,23694631,https://gitlab.com/redhat/centos-stream/rpms/tuna,9
ttmkfdir,23694627,https://gitlab.com/redhat/centos-stream/rpms/ttmkfdir,13
trace-cmd,23694529,https://gitlab.com/redhat/centos-stream/rpms/trace-cmd,10
tpm2-tss,23694516,https://gitlab.com/redhat/centos-stream/rpms/tpm2-tss,2
tpm2-abrmd-selinux,23694490,https://gitlab.com/redhat/centos-stream/rpms/tpm2-abrmd-selinux,1
toolbox,23694462,https://gitlab.com/redhat/centos-stream/rpms/toolbox,4
tomcat,23694435,https://gitlab.com/redhat/centos-stream/rpms/tomcat,7
tokyocabinet,23694428,https://gitlab.com/redhat/centos-stream/rpms/tokyocabinet,2
tog-pegasus,23694424,https://gitlab.com/redhat/centos-stream/rpms/tog-pegasus,35
tmux,23694420,https://gitlab.com/redhat/centos-stream/rpms/tmux,2
tk,23694397,https://gitlab.com/redhat/centos-stream/rpms/tk,3
tix,23694395,https://gitlab.com/redhat/centos-stream/rpms/tix,7
time,23694366,https://gitlab.com/redhat/centos-stream/rpms/time,6
thunderbird,23694354,https://gitlab.com/redhat/centos-stream/rpms/thunderbird,26
thermald,23694341,https://gitlab.com/redhat/centos-stream/rpms/thermald,1
texlive,23694320,https://gitlab.com/redhat/centos-stream/rpms/texlive,18
texinfo,23694314,https://gitlab.com/redhat/centos-stream/rpms/texinfo,5
texi2html,23694302,https://gitlab.com/redhat/centos-stream/rpms/texi2html,2
tesseract,23694277,https://gitlab.com/redhat/centos-stream/rpms/tesseract,2
telnet,23694262,https://gitlab.com/redhat/centos-stream/rpms/telnet,28
tcsh,23694246,https://gitlab.com/redhat/centos-stream/rpms/tcsh,2
tcpdump,23694239,https://gitlab.com/redhat/centos-stream/rpms/tcpdump,7
tcl,23694219,https://gitlab.com/redhat/centos-stream/rpms/tcl,5
tboot,23694212,https://gitlab.com/redhat/centos-stream/rpms/tboot,2
tbb,23694203,https://gitlab.com/redhat/centos-stream/rpms/tbb,8
tar,23694184,https://gitlab.com/redhat/centos-stream/rpms/tar,9
tang,23694179,https://gitlab.com/redhat/centos-stream/rpms/tang,2
taglib,23694168,https://gitlab.com/redhat/centos-stream/rpms/taglib,1
systemtap,23694140,https://gitlab.com/redhat/centos-stream/rpms/systemtap,2
systemd,23694123,https://gitlab.com/redhat/centos-stream/rpms/systemd,95
system-config-printer,23694114,https://gitlab.com/redhat/centos-stream/rpms/system-config-printer,2
syslinux,23694092,https://gitlab.com/redhat/centos-stream/rpms/syslinux,10
sysfsutils,23694086,https://gitlab.com/redhat/centos-stream/rpms/sysfsutils,2
swig,23694046,https://gitlab.com/redhat/centos-stream/rpms/swig,1
sudo,23693993,https://gitlab.com/redhat/centos-stream/rpms/sudo,4
subversion,23693984,https://gitlab.com/redhat/centos-stream/rpms/subversion,10
star,23693835,https://gitlab.com/redhat/centos-stream/rpms/star,6
sscg,23693791,https://gitlab.com/redhat/centos-stream/rpms/sscg,4
squid,23693762,https://gitlab.com/redhat/centos-stream/rpms/squid,8
squashfs-tools,23693754,https://gitlab.com/redhat/centos-stream/rpms/squashfs-tools,1
sqlite,23693749,https://gitlab.com/redhat/centos-stream/rpms/sqlite,2
splix,23693745,https://gitlab.com/redhat/centos-stream/rpms/splix,3
spirv-tools,23693735,https://gitlab.com/redhat/centos-stream/rpms/spirv-tools,3
speex,23693697,https://gitlab.com/redhat/centos-stream/rpms/speex,1
speech-dispatcher,23693679,https://gitlab.com/redhat/centos-stream/rpms/speech-dispatcher,1
source-highlight,23693663,https://gitlab.com/redhat/centos-stream/rpms/source-highlight,2
softhsm,23693626,https://gitlab.com/redhat/centos-stream/rpms/softhsm,5
snappy,23693605,https://gitlab.com/redhat/centos-stream/rpms/snappy,2
s-nail,23693595,https://gitlab.com/redhat/centos-stream/rpms/s-nail,1
smartmontools,23693538,https://gitlab.com/redhat/centos-stream/rpms/smartmontools,3
slapi-nis,23693517,https://gitlab.com/redhat/centos-stream/rpms/slapi-nis,3
slang,23693507,https://gitlab.com/redhat/centos-stream/rpms/slang,2
sisu,23693482,https://gitlab.com/redhat/centos-stream/rpms/sisu,4
shared-mime-info,23693388,https://gitlab.com/redhat/centos-stream/rpms/shared-mime-info,3
shadow-utils,23693377,https://gitlab.com/redhat/centos-stream/rpms/shadow-utils,12
sgpio,23693368,https://gitlab.com/redhat/centos-stream/rpms/sgpio,3
sgml-common,23693358,https://gitlab.com/redhat/centos-stream/rpms/sgml-common,3
sg3_utils,23693347,https://gitlab.com/redhat/centos-stream/rpms/sg3_utils,1
setup,23693334,https://gitlab.com/redhat/centos-stream/rpms/setup,1
setserial,23693329,https://gitlab.com/redhat/centos-stream/rpms/setserial,8
setroubleshoot-plugins,23693321,https://gitlab.com/redhat/centos-stream/rpms/setroubleshoot-plugins,3
setroubleshoot,23693317,https://gitlab.com/redhat/centos-stream/rpms/setroubleshoot,1
sed,23693267,https://gitlab.com/redhat/centos-stream/rpms/sed,3
seahorse,23693263,https://gitlab.com/redhat/centos-stream/rpms/seahorse,4
seabios,23693259,https://gitlab.com/redhat/centos-stream/rpms/seabios,3
scrub,23693234,https://gitlab.com/redhat/centos-stream/rpms/scrub,6
scl-utils,23693204,https://gitlab.com/redhat/centos-stream/rpms/scl-utils,4
scipy,23693195,https://gitlab.com/redhat/centos-stream/rpms/scipy,1
scapy,23693184,https://gitlab.com/redhat/centos-stream/rpms/scapy,4
scap-security-guide,23693170,https://gitlab.com/redhat/centos-stream/rpms/scap-security-guide,4
sblim-wbemcli,23693159,https://gitlab.com/redhat/centos-stream/rpms/sblim-wbemcli,6
sblim-sfcc,23693141,https://gitlab.com/redhat/centos-stream/rpms/sblim-sfcc,3
sblim-sfcb,23693133,https://gitlab.com/redhat/centos-stream/rpms/sblim-sfcb,11
sblim-cmpi-devel,23693119,https://gitlab.com/redhat/centos-stream/rpms/sblim-cmpi-devel,1
sblim-cmpi-base,23693112,https://gitlab.com/redhat/centos-stream/rpms/sblim-cmpi-base,11
sbd,23693102,https://gitlab.com/redhat/centos-stream/rpms/sbd,3
sanlock,23693072,https://gitlab.com/redhat/centos-stream/rpms/sanlock,6
sane-backends,23693065,https://gitlab.com/redhat/centos-stream/rpms/sane-backends,6
sane-airscan,23693060,https://gitlab.com/redhat/centos-stream/rpms/sane-airscan,2
samba,23693039,https://gitlab.com/redhat/centos-stream/rpms/samba,1
s390utils,23693010,https://gitlab.com/redhat/centos-stream/rpms/s390utils,3
rust,23689750,https://gitlab.com/redhat/centos-stream/rpms/rust,8
rubygem-rspec-support,23689525,https://gitlab.com/redhat/centos-stream/rpms/rubygem-rspec-support,2
rubygem-rspec-mocks,23689523,https://gitlab.com/redhat/centos-stream/rpms/rubygem-rspec-mocks,2
rubygem-rspec-core,23689502,https://gitlab.com/redhat/centos-stream/rpms/rubygem-rspec-core,1
rubygem-pg,23689376,https://gitlab.com/redhat/centos-stream/rpms/rubygem-pg,3
ruby,23688684,https://gitlab.com/redhat/centos-stream/rpms/ruby,12
rtkit,23688675,https://gitlab.com/redhat/centos-stream/rpms/rtkit,8
rsyslog,23688664,https://gitlab.com/redhat/centos-stream/rpms/rsyslog,2
rsync,23688659,https://gitlab.com/redhat/centos-stream/rpms/rsync,5
rrdtool,23688634,https://gitlab.com/redhat/centos-stream/rpms/rrdtool,7
rpmdevtools,23688607,https://gitlab.com/redhat/centos-stream/rpms/rpmdevtools,2
rpm,23688597,https://gitlab.com/redhat/centos-stream/rpms/rpm,29
rpcsvc-proto,23688593,https://gitlab.com/redhat/centos-stream/rpms/rpcsvc-proto,1
rpcbind,23688589,https://gitlab.com/redhat/centos-stream/rpms/rpcbind,7
rng-tools,23688577,https://gitlab.com/redhat/centos-stream/rpms/rng-tools,2
rest,23688539,https://gitlab.com/redhat/centos-stream/rpms/rest,2
resource-agents,23688533,https://gitlab.com/redhat/centos-stream/rpms/resource-agents,30
regexp,23688517,https://gitlab.com/redhat/centos-stream/rpms/regexp,1
rear,23688462,https://gitlab.com/redhat/centos-stream/rpms/rear,11
realmd,23688454,https://gitlab.com/redhat/centos-stream/rpms/realmd,10
readline,23688442,https://gitlab.com/redhat/centos-stream/rpms/readline,12
rdma-core,23688428,https://gitlab.com/redhat/centos-stream/rpms/rdma-core,1
rasdaemon,23688414,https://gitlab.com/redhat/centos-stream/rpms/rasdaemon,22
radvd,23688396,https://gitlab.com/redhat/centos-stream/rpms/radvd,3
quota,23688382,https://gitlab.com/redhat/centos-stream/rpms/quota,7
qt5-qtwayland,23688329,https://gitlab.com/redhat/centos-stream/rpms/qt5-qtwayland,43
qt3,23688207,https://gitlab.com/redhat/centos-stream/rpms/qt3,19
qt,23688202,https://gitlab.com/redhat/centos-stream/rpms/qt,25
qpdf,23688153,https://gitlab.com/redhat/centos-stream/rpms/qpdf,1
qdox,23688133,https://gitlab.com/redhat/centos-stream/rpms/qdox,1
PyYAML,23688119,https://gitlab.com/redhat/centos-stream/rpms/PyYAML,1
pyxdg,23688114,https://gitlab.com/redhat/centos-stream/rpms/pyxdg,3
python-yubico,23688023,https://gitlab.com/redhat/centos-stream/rpms/python-yubico,1
python-typing-extensions,23687789,https://gitlab.com/redhat/centos-stream/rpms/python-typing-extensions,1
python-tornado,23687731,https://gitlab.com/redhat/centos-stream/rpms/python-tornado,2
python-six,23687475,https://gitlab.com/redhat/centos-stream/rpms/python-six,1
python-setuptools,23687441,https://gitlab.com/redhat/centos-stream/rpms/python-setuptools,4
python-rtslib,23687380,https://gitlab.com/redhat/centos-stream/rpms/python-rtslib,3
python-requests-ftp,23687271,https://gitlab.com/redhat/centos-stream/rpms/python-requests-ftp,5
python-requests,23687237,https://gitlab.com/redhat/centos-stream/rpms/python-requests,2
python-qrcode,23687171,https://gitlab.com/redhat/centos-stream/rpms/python-qrcode,3
python-pycparser,23686963,https://gitlab.com/redhat/centos-stream/rpms/python-pycparser,1
python-ptyprocess,23686915,https://gitlab.com/redhat/centos-stream/rpms/python-ptyprocess,1
python-psycopg2,23686905,https://gitlab.com/redhat/centos-stream/rpms/python-psycopg2,1
python-psutil,23686897,https://gitlab.com/redhat/centos-stream/rpms/python-psutil,6
python-productmd,23686867,https://gitlab.com/redhat/centos-stream/rpms/python-productmd,1
python-prettytable,23686854,https://gitlab.com/redhat/centos-stream/rpms/python-prettytable,1
python-ply,23686817,https://gitlab.com/redhat/centos-stream/rpms/python-ply,1
python-pip,23686799,https://gitlab.com/redhat/centos-stream/rpms/python-pip,5
python-pid,23686780,https://gitlab.com/redhat/centos-stream/rpms/python-pid,1
python-networkx,23686561,https://gitlab.com/redhat/centos-stream/rpms/python-networkx,3
python-lxml,23686395,https://gitlab.com/redhat/centos-stream/rpms/python-lxml,1
python-linux-procfs,23686378,https://gitlab.com/redhat/centos-stream/rpms/python-linux-procfs,1
python-ldap,23686361,https://gitlab.com/redhat/centos-stream/rpms/python-ldap,1
python-kdcproxy,23686314,https://gitlab.com/redhat/centos-stream/rpms/python-kdcproxy,3
python-jsonschema,23686268,https://gitlab.com/redhat/centos-stream/rpms/python-jsonschema,1
python-jsonpatch,23686256,https://gitlab.com/redhat/centos-stream/rpms/python-jsonpatch,1
python-inotify,23686181,https://gitlab.com/redhat/centos-stream/rpms/python-inotify,2
python-iniparse,23686174,https://gitlab.com/redhat/centos-stream/rpms/python-iniparse,2
python-gssapi,23686067,https://gitlab.com/redhat/centos-stream/rpms/python-gssapi,1
python-dns,23685867,https://gitlab.com/redhat/centos-stream/rpms/python-dns,1
python-cups,23685766,https://gitlab.com/redhat/centos-stream/rpms/python-cups,4
python-cryptography,23685753,https://gitlab.com/redhat/centos-stream/rpms/python-cryptography,2
python-configshell,23685706,https://gitlab.com/redhat/centos-stream/rpms/python-configshell,1
python-configobj,23685700,https://gitlab.com/redhat/centos-stream/rpms/python-configobj,1
python-cffi,23685638,https://gitlab.com/redhat/centos-stream/rpms/python-cffi,2
python-blivet,23685575,https://gitlab.com/redhat/centos-stream/rpms/python-blivet,22
python-augeas,23685502,https://gitlab.com/redhat/centos-stream/rpms/python-augeas,1
python-attrs,23685491,https://gitlab.com/redhat/centos-stream/rpms/python-attrs,1
python2.7,23685361,https://gitlab.com/redhat/centos-stream/rpms/python2.7,49
pyparsing,23685323,https://gitlab.com/redhat/centos-stream/rpms/pyparsing,1
pygobject3,23685290,https://gitlab.com/redhat/centos-stream/rpms/pygobject3,1
pulseaudio,23685247,https://gitlab.com/redhat/centos-stream/rpms/pulseaudio,3
psmisc,23685197,https://gitlab.com/redhat/centos-stream/rpms/psmisc,1
psacct,23685180,https://gitlab.com/redhat/centos-stream/rpms/psacct,6
protobuf,23685159,https://gitlab.com/redhat/centos-stream/rpms/protobuf,4
proj,23685154,https://gitlab.com/redhat/centos-stream/rpms/proj,2
procps-ng,23685145,https://gitlab.com/redhat/centos-stream/rpms/procps-ng,4
procmail,23685140,https://gitlab.com/redhat/centos-stream/rpms/procmail,6
pptp,23685127,https://gitlab.com/redhat/centos-stream/rpms/pptp,1
ppp,23685112,https://gitlab.com/redhat/centos-stream/rpms/ppp,2
ppc64-diag,23685102,https://gitlab.com/redhat/centos-stream/rpms/ppc64-diag,2
powertop,23685090,https://gitlab.com/redhat/centos-stream/rpms/powertop,1
powerpc-utils,23685069,https://gitlab.com/redhat/centos-stream/rpms/powerpc-utils,4
postgresql-odbc,23685043,https://gitlab.com/redhat/centos-stream/rpms/postgresql-odbc,3
postfix,23684997,https://gitlab.com/redhat/centos-stream/rpms/postfix,9
popt,23684965,https://gitlab.com/redhat/centos-stream/rpms/popt,1
poppler,23684938,https://gitlab.com/redhat/centos-stream/rpms/poppler,4
polkit,23684902,https://gitlab.com/redhat/centos-stream/rpms/polkit,1
policycoreutils,23684894,https://gitlab.com/redhat/centos-stream/rpms/policycoreutils,6
pnm2ppa,23684866,https://gitlab.com/redhat/centos-stream/rpms/pnm2ppa,5
pmix,23684850,https://gitlab.com/redhat/centos-stream/rpms/pmix,2
plymouth,23684841,https://gitlab.com/redhat/centos-stream/rpms/plymouth,6
plotutils,23684839,https://gitlab.com/redhat/centos-stream/rpms/plotutils,4
plexus-interpolation,23684778,https://gitlab.com/redhat/centos-stream/rpms/plexus-interpolation,1
plexus-archiver,23684716,https://gitlab.com/redhat/centos-stream/rpms/plexus-archiver,2
pixman,23684690,https://gitlab.com/redhat/centos-stream/rpms/pixman,3
pinentry,23684658,https://gitlab.com/redhat/centos-stream/rpms/pinentry,1
pigz,23684648,https://gitlab.com/redhat/centos-stream/rpms/pigz,1
php-pecl-rrd,23684617,https://gitlab.com/redhat/centos-stream/rpms/php-pecl-rrd,1
php,23684602,https://gitlab.com/redhat/centos-stream/rpms/php,12
pesign,23684583,https://gitlab.com/redhat/centos-stream/rpms/pesign,2
perl-XML-XPath,23684551,https://gitlab.com/redhat/centos-stream/rpms/perl-XML-XPath,1
perl-XML-SAX,23684505,https://gitlab.com/redhat/centos-stream/rpms/perl-XML-SAX,1
perl-XML-LibXML,23684470,https://gitlab.com/redhat/centos-stream/rpms/perl-XML-LibXML,2
perl-Unicode-Normalize,23684399,https://gitlab.com/redhat/centos-stream/rpms/perl-Unicode-Normalize,1
perl-Time-HiRes,23684358,https://gitlab.com/redhat/centos-stream/rpms/perl-Time-HiRes,2
perl-threads-shared,23684317,https://gitlab.com/redhat/centos-stream/rpms/perl-threads-shared,7
perl-threads,23684312,https://gitlab.com/redhat/centos-stream/rpms/perl-threads,1
perl-Thread-Queue,23684310,https://gitlab.com/redhat/centos-stream/rpms/perl-Thread-Queue,1
perl-Text-Balanced,23684224,https://gitlab.com/redhat/centos-stream/rpms/perl-Text-Balanced,1
perl-Test-Harness,23684033,https://gitlab.com/redhat/centos-stream/rpms/perl-Test-Harness,1
perl-TermReadKey,23683958,https://gitlab.com/redhat/centos-stream/rpms/perl-TermReadKey,1
perl-Storable,23683840,https://gitlab.com/redhat/centos-stream/rpms/perl-Storable,1
perl-Socket6,23683800,https://gitlab.com/redhat/centos-stream/rpms/perl-Socket6,1
perl-SNMP_Session,23683789,https://gitlab.com/redhat/centos-stream/rpms/perl-SNMP_Session,1
perl-Pod-Perldoc,23683669,https://gitlab.com/redhat/centos-stream/rpms/perl-Pod-Perldoc,3
perl-Perl-OSType,23683624,https://gitlab.com/redhat/centos-stream/rpms/perl-Perl-OSType,1
perl-PathTools,23683584,https://gitlab.com/redhat/centos-stream/rpms/perl-PathTools,6
perl-Parse-PMFile,23683566,https://gitlab.com/redhat/centos-stream/rpms/perl-Parse-PMFile,1
perl-Object-HashBase,23683483,https://gitlab.com/redhat/centos-stream/rpms/perl-Object-HashBase,1
perl-NTLM,23683471,https://gitlab.com/redhat/centos-stream/rpms/perl-NTLM,1
perl-Net-SSLeay,23683463,https://gitlab.com/redhat/centos-stream/rpms/perl-Net-SSLeay,3
perl-Net-SNMP,23683461,https://gitlab.com/redhat/centos-stream/rpms/perl-Net-SNMP,5
perl-Net-Server,23683450,https://gitlab.com/redhat/centos-stream/rpms/perl-Net-Server,1
perl-Net-Ping,23683442,https://gitlab.com/redhat/centos-stream/rpms/perl-Net-Ping,1
perl-Mozilla-CA,23683365,https://gitlab.com/redhat/centos-stream/rpms/perl-Mozilla-CA,1
perl-Module-Build,23683239,https://gitlab.com/redhat/centos-stream/rpms/perl-Module-Build,1
perl-Locale-Maketext,23683125,https://gitlab.com/redhat/centos-stream/rpms/perl-Locale-Maketext,1
perl-libwww-perl,23683070,https://gitlab.com/redhat/centos-stream/rpms/perl-libwww-perl,1
perl-libnet,23683066,https://gitlab.com/redhat/centos-stream/rpms/perl-libnet,2
perl-LDAP,23683059,https://gitlab.com/redhat/centos-stream/rpms/perl-LDAP,3
perl-IPC-Cmd,23683031,https://gitlab.com/redhat/centos-stream/rpms/perl-IPC-Cmd,1
perl-IO-Socket-SSL,23683008,https://gitlab.com/redhat/centos-stream/rpms/perl-IO-Socket-SSL,3
perl-IO-Socket-INET6,23683002,https://gitlab.com/redhat/centos-stream/rpms/perl-IO-Socket-INET6,2
perl-IO-HTML,23682989,https://gitlab.com/redhat/centos-stream/rpms/perl-IO-HTML,1
perl-HTTP-Tiny,23682954,https://gitlab.com/redhat/centos-stream/rpms/perl-HTTP-Tiny,1
perl-HTTP-Negotiate,23682949,https://gitlab.com/redhat/centos-stream/rpms/perl-HTTP-Negotiate,1
perl-GSSAPI,23682900,https://gitlab.com/redhat/centos-stream/rpms/perl-GSSAPI,1
perl-Filter-Simple,23682852,https://gitlab.com/redhat/centos-stream/rpms/perl-Filter-Simple,2
perl-FCGI,23682628,https://gitlab.com/redhat/centos-stream/rpms/perl-FCGI,3
perl-ExtUtils-ParseXS,23682615,https://gitlab.com/redhat/centos-stream/rpms/perl-ExtUtils-ParseXS,1
perl-ExtUtils-MakeMaker,23682606,https://gitlab.com/redhat/centos-stream/rpms/perl-ExtUtils-MakeMaker,5
perl-ExtUtils-CBuilder,23682577,https://gitlab.com/redhat/centos-stream/rpms/perl-ExtUtils-CBuilder,3
perl-Env,23682548,https://gitlab.com/redhat/centos-stream/rpms/perl-Env,2
perl-Digest-SHA,23682493,https://gitlab.com/redhat/centos-stream/rpms/perl-Digest-SHA,1
perl-Devel-PPPort,23682460,https://gitlab.com/redhat/centos-stream/rpms/perl-Devel-PPPort,3
perl-DBI,23682421,https://gitlab.com/redhat/centos-stream/rpms/perl-DBI,4
perl-DBD-SQLite,23682413,https://gitlab.com/redhat/centos-stream/rpms/perl-DBD-SQLite,3
perl-Data-Dumper,23682304,https://gitlab.com/redhat/centos-stream/rpms/perl-Data-Dumper,3
perl-Crypt-DES,23682267,https://gitlab.com/redhat/centos-stream/rpms/perl-Crypt-DES,2
perl-CPAN,23682238,https://gitlab.com/redhat/centos-stream/rpms/perl-CPAN,3
perl-Convert-ASN1,23682224,https://gitlab.com/redhat/centos-stream/rpms/perl-Convert-ASN1,1
perl-constant,23682222,https://gitlab.com/redhat/centos-stream/rpms/perl-constant,1
perl-Config-Perl-V,23682214,https://gitlab.com/redhat/centos-stream/rpms/perl-Config-Perl-V,1
perl-Carp,23682144,https://gitlab.com/redhat/centos-stream/rpms/perl-Carp,2
perl-Archive-Tar,23682083,https://gitlab.com/redhat/centos-stream/rpms/perl-Archive-Tar,1
perl-App-cpanminus,23682075,https://gitlab.com/redhat/centos-stream/rpms/perl-App-cpanminus,1
perl-Algorithm-Diff,23682063,https://gitlab.com/redhat/centos-stream/rpms/perl-Algorithm-Diff,1
perl,23682058,https://gitlab.com/redhat/centos-stream/rpms/perl,18
PEGTL,23682047,https://gitlab.com/redhat/centos-stream/rpms/PEGTL,1
pcsc-lite-ccid,23682041,https://gitlab.com/redhat/centos-stream/rpms/pcsc-lite-ccid,1
pcs,23682034,https://gitlab.com/redhat/centos-stream/rpms/pcs,2
pcre2,23682030,https://gitlab.com/redhat/centos-stream/rpms/pcre2,2
pcp,23682023,https://gitlab.com/redhat/centos-stream/rpms/pcp,8
pciutils,23682021,https://gitlab.com/redhat/centos-stream/rpms/pciutils,5
pbzip2,23682013,https://gitlab.com/redhat/centos-stream/rpms/pbzip2,1
patch,23682004,https://gitlab.com/redhat/centos-stream/rpms/patch,27
parted,23681996,https://gitlab.com/redhat/centos-stream/rpms/parted,4
